"Dataset","Number of the triple","Time"
"result","948","1.7167673110961914"
"result","949","1.7167723178863525"
"result","950","1.7167809009552002"
"result","951","1.716810941696167"
"result","952","1.716815710067749"
"result","953","1.7168240547180176"
"result","954","1.7168545722961426"
"result","955","1.7168595790863037"
"result","956","1.7168684005737305"
"result","957","1.716900110244751"
"result","958","1.7169055938720703"
"result","959","1.7169146537780762"
"result","960","1.7169463634490967"
"result","961","1.7169511318206787"
"result","962","1.7169597148895264"
"result","963","1.7169902324676514"
"result","964","1.7169947624206543"
"result","965","1.717003583908081"
"result","966","1.7170472145080566"
"result","967","1.7170534133911133"
"result","968","1.7170624732971191"
"result","969","1.7170937061309814"
"result","970","1.7170987129211426"
"result","971","1.7171080112457275"
"result","972","1.7171380519866943"
"result","973","1.7171425819396973"
"result","974","1.717151165008545"
"result","975","1.7171809673309326"
"result","976","1.7171854972839355"
"result","977","1.717193841934204"
"result","978","1.7172234058380127"
"result","979","1.7172284126281738"
"result","980","1.7172372341156006"
"result","981","1.717268466949463"
"result","982","1.717273235321045"
"result","983","1.7172822952270508"
"result","984","1.7173128128051758"
"result","985","1.7173175811767578"
"result","986","1.7173266410827637"
"result","987","1.7173576354980469"
"result","988","1.717362403869629"
"result","989","1.7173712253570557"
"result","990","1.7174010276794434"
"result","991","1.7174060344696045"
"result","992","1.7174146175384521"
"result","993","1.7174439430236816"
"result","994","1.7174632549285889"
"result","995","1.7174749374389648"
"result","996","1.7175078392028809"
"result","997","1.717512845993042"
"result","998","1.7175214290618896"
"result","999","1.717552661895752"
"result","1000","1.717557668685913"
"result","1001","1.7175664901733398"
"result","1002","1.7175967693328857"
"result","1003","1.717602014541626"
"result","1004","1.7176110744476318"
"result","1005","1.7176415920257568"
"result","1006","1.717646598815918"
"result","1007","1.7176556587219238"
"result","1008","1.717686653137207"
"result","1009","1.7176916599273682"
"result","1010","1.717700481414795"
"result","1011","1.7177348136901855"
"result","1012","1.7177398204803467"
"result","1013","1.7177488803863525"
"result","1014","1.7177791595458984"
"result","1015","1.7177839279174805"
"result","1016","1.7177925109863281"
"result","1017","1.7178230285644531"
"result","1018","1.7178277969360352"
"result","1019","1.7178363800048828"
"result","1020","1.717879056930542"
"result","1021","1.7178845405578613"
"result","1022","1.717893362045288"
"result","1023","1.717923879623413"
"result","1024","1.7179288864135742"
"result","1025","1.717937707901001"
"result","1026","1.7179694175720215"
"result","1027","1.7179746627807617"
"result","1028","1.717986822128296"
"result","1029","1.718019962310791"
"result","1030","1.7180252075195312"
"result","1031","1.718034029006958"
"result","1032","1.7180681228637695"
"result","1033","1.7180731296539307"
"result","1034","1.7180821895599365"
"result","1035","1.7181141376495361"
"result","1036","1.718118667602539"
"result","1037","1.7181272506713867"
"result","1038","1.7181580066680908"
"result","1039","1.7181627750396729"
"result","1040","1.7181713581085205"
"result","1041","1.7182025909423828"
"result","1042","1.718207597732544"
"result","1043","1.718216896057129"
"result","1044","1.7182483673095703"
"result","1045","1.7182555198669434"
"result","1046","1.7182650566101074"
"result","1047","1.7182962894439697"
"result","1048","1.7183010578155518"
"result","1049","1.7183096408843994"
"result","1050","1.718341588973999"
"result","1051","1.7183465957641602"
"result","1052","1.718355417251587"
"result","1053","1.7183854579925537"
"result","1054","1.7183904647827148"
"result","1055","1.7184178829193115"
"result","1056","1.7184524536132812"
"result","1057","1.7184574604034424"
"result","1058","1.71846604347229"
"result","1059","1.718496322631836"
"result","1060","1.7185180187225342"
"result","1061","1.7185266017913818"
"result","1062","1.718555212020874"
"result","1063","1.718559741973877"
"result","1064","1.7185685634613037"
"result","1065","1.7185978889465332"
"result","1066","1.7186026573181152"
"result","1067","1.7186110019683838"
"result","1068","1.7186408042907715"
"result","1069","1.7186455726623535"
"result","1070","1.7186541557312012"
"result","1071","1.7186975479125977"
"result","1072","1.718702793121338"
"result","1073","1.7187116146087646"
"result","1074","1.7187418937683105"
"result","1075","1.7187466621398926"
"result","1076","1.7187552452087402"
"result","1077","1.7187848091125488"
"result","1078","1.7187891006469727"
"result","1079","1.7187974452972412"
"result","1080","1.718827247619629"
"result","1081","1.71883225440979"
"result","1082","1.7188408374786377"
"result","1083","1.7188711166381836"
"result","1084","1.7188758850097656"
"result","1085","1.7188842296600342"
"result","1086","1.7189140319824219"
"result","1087","1.718918800354004"
"result","1088","1.7189273834228516"
"result","1089","1.7189569473266602"
"result","1090","1.718961477279663"
"result","1091","1.7189700603485107"
"result","1092","1.7190017700195312"
"result","1093","1.7190072536468506"
"result","1094","1.719017744064331"
"result","1095","1.7190535068511963"
"result","1096","1.7190587520599365"
"result","1097","1.7190682888031006"
"result","1098","1.7191052436828613"
"result","1099","1.7191107273101807"
"result","1100","1.7191197872161865"
"result","1101","1.7191522121429443"
"result","1102","1.7191572189331055"
"result","1103","1.7191658020019531"
"result","1104","1.719196081161499"
"result","1105","1.719200611114502"
"result","1106","1.7192094326019287"
"result","1107","1.7192401885986328"
"result","1108","1.719247579574585"
"result","1109","1.7192564010620117"
"result","1110","1.7192866802215576"
"result","1111","1.7192914485931396"
"result","1112","1.7192997932434082"
"result","1113","1.7193293571472168"
"result","1114","1.719334363937378"
"result","1115","1.7193620204925537"
"result","1116","1.719397783279419"
"result","1117","1.7194256782531738"
"result","1118","1.7194366455078125"
"result","1119","1.7194702625274658"
"result","1120","1.719475269317627"
"result","1121","1.7194838523864746"
"result","1122","1.7195143699645996"
"result","1123","1.7195191383361816"
"result","1124","1.7195277214050293"
"result","1125","1.7195570468902588"
"result","1126","1.71956205368042"
"result","1127","1.7195706367492676"
"result","1128","1.7196002006530762"
"result","1129","1.7196049690246582"
"result","1130","1.7196133136749268"
"result","1131","1.72041654586792"
"result","1132","1.7204265594482422"
"result","1133","1.7204406261444092"
"result","1134","1.7204530239105225"
"result","1135","1.7204627990722656"
"result","1136","1.7209563255310059"
"result","1137","1.7213993072509766"
"result","1138","1.7219417095184326"
"result","1139","1.7220640182495117"
"result","1140","1.7220916748046875"
"result","1141","1.7229359149932861"
"result","1142","1.7229876518249512"
"result","1143","1.7230243682861328"
"result","1144","1.723057746887207"
"result","1145","1.7231042385101318"
"result","1146","1.723222017288208"
"result","1147","1.7232675552368164"
"result","1148","1.7233152389526367"
"result","1149","1.7233598232269287"
"result","1150","1.7234187126159668"
"result","1151","1.723506212234497"
"result","1152","1.7235543727874756"
"result","1153","1.723728895187378"
"result","1154","1.7238006591796875"
"result","1155","1.7238452434539795"
"result","1156","1.7239594459533691"
"result","1157","1.724074125289917"
"result","1158","1.7241182327270508"
"result","1159","1.7241649627685547"
"result","1160","1.7241954803466797"
"result","1161","1.7242538928985596"
"result","1162","1.724313497543335"
"result","1163","1.7243471145629883"
"result","1164","1.72440505027771"
"result","1165","1.7244668006896973"
"result","1166","1.7245235443115234"
"result","1167","1.7245798110961914"
"result","1168","1.7246100902557373"
"result","1169","1.7246403694152832"
"result","1170","1.724686622619629"
"result","1171","1.7247304916381836"
"result","1172","1.7253408432006836"
"result","1173","1.7254509925842285"
"result","1174","1.72550368309021"
"result","1175","1.7256665229797363"
"result","1176","1.725717306137085"
"result","1177","1.7259764671325684"
"result","1178","1.7265608310699463"
"result","1179","1.7266569137573242"
"result","1180","1.7267475128173828"
"result","1181","1.726806402206421"
"result","1182","1.7268376350402832"
"result","1183","1.7269573211669922"
"result","1184","1.7270746231079102"
"result","1185","1.7271392345428467"
"result","1186","1.7271873950958252"
"result","1187","1.7272353172302246"
